TARGET_FID,RF_Number_,RF_Median_,RF_Nationa,RF_Speed_l
22613,3,0,1,25
22614,2,0,1,25
22615,2,0,1,25
22616,2,0,1,25
22617,2,0,1,25
22618,2,0,1,25
22619,3,0,1,25
22620,3,0,1,25
22621,3,0,1,25
22622,2,0,1,25
22623,2,0,1,25
22624,2,0,1,25
22625,3,0,1,25
22626,3,0,1,25
22627,2,0,1,25
22628,2,0,1,25
22629,2,0,1,25
22630,2,0,1,25
22631,3,0,1,25
22632,2,0,1,25
22633,2,0,1,25
22634,2,0,1,25
22635,2,0,1,25
22636,2,0,1,25
22637,3,0,1,25
22638,2,0,1,25
22639,3,0,1,25
22640,2,0,1,25
22641,3,0,1,25
22642,2,0,1,25
22643,2,0,1,25
22644,2,0,1,25
22645,3,0,1,25
22646,3,0,1,25
22647,2,0,1,25
22648,2,0,1,25
22649,3,0,2,25
22650,2,0,1,25
22651,2,0,1,25
22652,3,0,3,35
22653,2,0,1,35
22654,2,0,1,35
22655,2,0,1,25
22656,2,0,1,25
22657,2,0,1,25
22658,2,0,1,25
22659,2,0,1,25
22660,3,5,4,35
22661,2,0,1,35
22662,2,0,1,25
22663,2,0,1,35
22664,3,0,3,35
22666,3,0,1,25
22667,2,0,1,35
22668,3,0,3,35
22669,2,0,1,35
22670,3,0,1,25
22671,2,0,1,35
22672,3,0,3,35
22673,3,0,3,35
22674,2,0,1,35
22675,3,0,1,25
22676,2,0,1,35
22677,3,5,4,35
22678,2,0,1,35
22679,2,0,1,35
22680,2,0,1,35
22681,2,0,1,35
22682,2,0,1,35
22683,2,0,1,35
22684,2,0,1,35
22685,2,0,1,35
22686,2,0,1,35
22687,2,0,1,35
22688,2,0,1,35
22689,2,0,1,35
22690,2,0,1,35
22691,2,0,1,35
22692,2,0,1,35
22693,2,0,1,35
22694,2,0,1,35
22695,2,0,1,35
22696,3,0,1,35
22697,3,0,1,35
22698,2,0,1,35
22699,2,0,1,35
22700,2,0,1,35
22701,2,0,1,35
22702,3,0,3,35
22703,2,0,1,35
22704,3,0,1,25
22705,3,0,1,25
22706,2,0,1,25
22707,2,0,1,25
22708,2,0,1,25
22709,2,0,1,35
22710,2,0,1,35
22711,4,0,1,35
22712,2,0,1,25
22713,2,0,1,35
22714,2,0,1,35
22715,2,0,1,35
22716,2,0,1,25
22717,2,0,1,25
22718,3,0,3,35
22719,2,0,1,35
22720,2,0,1,35
22721,2,0,1,35
22722,2,0,3,35
22723,2,0,1,25
22724,2,0,1,25
22725,2,0,1,25
22726,2,0,1,25
22727,2,0,1,25
22728,2,0,1,25
22729,2,0,1,25
22730,2,0,1,25
22731,2,0,1,25
22732,2,0,1,35
22733,2,0,1,25
22734,2,0,1,25
22735,2,0,1,25
22736,2,0,1,35
22737,2,0,1,35
22738,2,0,1,35
22739,2,0,1,35
22740,2,0,1,25
22741,2,0,1,25
22742,2,0,1,25
22743,7,0,4,35
22744,3,0,1,35
22745,2,0,1,35
22746,2,0,1,35
22747,2,0,1,35
22748,3,0,1,35
22749,2,0,1,35
22750,2,0,1,35
22752,2,0,1,35
22753,3,0,1,25
22754,2,0,1,35
22755,2,0,1,25
22756,3,0,1,25
22757,3,0,2,25
22758,2,0,1,25
22759,2,0,1,25
22760,2,0,1,25
22761,2,0,1,25
22762,2,0,1,25
22763,2,0,1,25
22764,2,0,1,35
22765,2,0,1,35
22766,2,0,1,35
22767,2,0,1,25
22768,2,0,1,35
22769,2,0,1,25
22770,2,0,1,25
22771,2,0,1,25
22772,2,0,1,25
22773,2,0,1,25
22774,2,0,1,25
22780,3,0,2,25
22781,2,0,1,25
22782,2,0,1,25
22783,2,0,1,35
22784,2,0,1,25
22785,3,0,1,25
22786,3,0,1,25
22787,2,0,1,25
22788,3,0,1,25
22789,2,0,1,25
22790,3,0,2,25
22791,2,0,1,25
22792,2,0,1,25
22793,2,0,1,25
22794,2,0,1,25
22795,3,0,2,25
22796,3,0,2,25
22797,2,0,1,25
22798,2,0,1,25
22800,2,0,1,25
22801,3,0,1,25
22802,3,0,1,25
22803,7,0,4,35
22804,2,0,1,35
22805,3,0,3,35
22806,2,0,1,35
22807,2,0,1,35
22808,2,0,1,35
22809,2,0,1,35
22810,2,0,1,35
22811,2,0,1,35
22813,2,0,1,25
22814,2,0,1,25
22815,2,0,1,25
22816,2,0,4,35
22817,3,0,4,25
22818,3,0,1,35
22819,2,0,1,25
22820,2,0,1,25
22821,2,0,1,25
22822,2,0,1,25
22823,3,0,1,25
22824,2,0,1,25
22825,2,0,1,25
22826,2,0,1,25
22827,2,0,2,25
22828,2,0,1,25
22829,2,0,1,25
22830,2,0,1,25
22831,2,0,1,25
22832,2,0,1,25
22833,2,0,1,25
22834,2,0,1,25
22835,3,0,1,25
22836,3,0,1,25
22837,2,0,1,25
22838,2,0,1,25
22839,2,0,1,35
22840,2,0,1,40
22841,3,5,3,35
22842,2,5,3,35
22843,2,5,3,35
22844,2,5,3,35
22845,2,0,3,35
22846,2,5,3,35
22847,2,5,3,35
22848,3,5,2,35
22849,3,0,1,35
22850,3,5,2,35
22851,2,5,3,35
22852,2,5,3,35
22854,3,0,1,25
22855,3,0,1,25
22856,3,0,1,25
22857,3,0,1,25
22858,3,0,2,25
22859,3,0,2,25
22860,3,0,2,25
22861,3,0,2,25
22862,2,0,1,25
22863,2,0,1,25
22864,2,0,1,25
22865,2,5,3,25
22866,2,5,3,35
22875,2,0,1,25
22886,3,0,4,25
22887,3,0,1,25
22888,3,0,1,25
22889,3,0,1,35
22890,3,0,1,25
22891,3,0,1,25
22892,3,0,1,35
22893,3,0,1,25
22894,3,0,1,25
22895,3,0,1,35
22896,3,0,1,25
22897,3,0,1,25
22898,3,0,1,25
22899,3,0,1,25
22900,3,0,1,25
22901,2,0,2,25
22903,2,0,2,25
22904,2,0,1,25
22905,2,0,2,25
22906,2,0,1,25
22907,5,0,1,25
22908,3,0,1,25
22909,3,0,1,35
22910,3,0,1,25
22911,3,0,1,25
22912,3,0,1,25
22913,3,0,1,35
22914,3,0,1,25
22915,3,0,1,35
22916,3,0,1,25
22917,3,0,1,25
22918,3,0,1,25
22919,3,0,1,25
22920,3,0,1,25
22921,3,0,1,25
22922,3,5,3,25
22923,3,0,2,25
22925,2,0,1,25
22926,2,0,1,25
22927,2,0,2,25
22928,2,0,1,25
22929,2,0,1,25
22930,2,0,1,25
22931,2,0,1,25
22932,2,0,1,25
22933,2,0,1,25
22934,2,0,1,25
22935,2,0,1,25
22936,2,0,1,25
22937,2,0,1,35
22938,3,0,1,25
22939,3,0,1,25
22940,3,0,1,25
22941,3,0,1,25
22942,3,0,1,35
22943,3,0,1,25
22944,3,0,1,25
22945,4,0,1,25
22946,2,5,3,25
22947,2,0,1,25
22948,2,0,1,25
22949,4,0,1,35
22950,2,0,1,25
22951,2,0,1,25
22952,2,5,1,25
22953,2,0,1,25
22954,2,0,1,25
22955,3,0,1,25
22956,2,0,1,25
22957,2,0,2,25
22958,2,0,1,35
22959,2,0,1,35
22960,2,5,3,35
22961,2,5,3,35
22962,2,0,3,35
22963,2,5,3,35
22964,2,5,3,35
22965,2,0,3,35
22966,3,5,3,35
22967,3,0,3,35
22968,3,5,3,35
22969,3,0,3,35
22970,3,5,3,35
22971,2,0,1,35
22972,2,0,1,35
22973,3,0,1,35
22974,2,5,3,35
22975,2,5,3,35
22976,2,5,3,35
22977,2,5,3,35
22978,2,5,3,35
22979,2,5,3,35
22980,2,5,3,35
22981,2,5,3,35
22982,2,5,3,35
22983,2,5,3,35
22985,3,0,1,35
22986,3,5,3,35
22987,2,5,3,35
22988,2,5,3,35
22989,2,5,3,35
22991,2,0,3,35
22992,2,0,3,35
22993,2,5,3,35
22994,2,0,3,35
22995,2,5,3,35
22996,2,5,3,35
22997,2,0,3,25
22998,2,0,3,25
22999,2,5,3,35
23000,2,5,3,35
23001,2,5,3,35
23002,2,0,1,35
23003,3,5,3,35
23004,3,5,1,35
23005,2,5,3,35
23006,2,5,3,35
23007,2,5,3,35
23008,3,0,1,35
23010,2,0,1,25
23011,2,0,1,25
23012,2,0,1,25
23013,2,5,3,25
23014,2,0,1,35
23015,2,0,1,35
23016,2,5,4,35
23017,2,5,4,35
23018,5,0,4,25
23019,7,0,4,35
23020,7,0,4,35
23021,5,0,4,25
23022,2,5,4,35
23023,2,5,4,35
23024,2,5,1,35
23025,7,0,4,35
23028,3,0,3,25
23029,3,0,3,35
23030,3,0,3,35
23031,3,0,3,25
23032,3,0,3,35
23033,3,0,3,35
23034,3,0,3,25
23035,3,0,3,25
23036,3,0,3,35
23037,3,0,3,35
23038,2,0,3,35
23039,3,0,3,35
23040,3,0,3,35
23041,3,0,3,35
23042,3,0,3,25
23043,3,0,3,25
23044,3,0,3,35
23045,3,0,3,25
23046,3,0,3,25
23047,3,0,3,35
23048,3,0,3,35
23049,3,0,3,25
23051,2,0,1,25
23052,2,0,3,25
23053,4,0,1,35
23054,4,0,1,35
23056,4,0,1,25
23057,4,0,1,35
23058,4,0,1,35
23059,4,0,1,25
23060,4,0,1,35
23061,4,0,1,35
23062,4,0,1,25
23063,4,0,1,25
23064,4,0,1,35
23065,1,0,3,35
23066,1,5,3,35
23067,3,0,1,25
23068,2,0,1,25
23069,2,0,1,25
23070,2,0,2,25
23072,3,0,2,25
23074,3,0,1,25
23075,2,0,1,25
23076,2,0,1,25
23077,2,0,1,25
23078,2,0,1,25
23079,2,0,1,25
23080,3,0,1,25
23081,3,0,1,25
23082,2,0,1,25
23083,2,0,1,25
23084,2,0,1,35
23085,2,0,1,35
23086,3,0,1,35
23087,2,0,3,35
23089,3,0,1,25
23090,3,0,1,25
23091,2,0,1,25
23092,2,0,1,25
23093,2,0,1,25
23094,2,0,1,25
23095,2,0,1,25
23096,3,0,1,25
23097,7,0,4,35
23098,2,0,1,25
23099,3,0,1,25
23100,2,0,1,25
23101,2,0,1,25
23102,2,0,1,25
23103,3,0,1,25
23104,2,0,1,25
23105,2,0,1,25
23106,2,0,1,25
23107,2,0,1,25
23108,2,0,1,25
23109,2,0,1,25
23110,3,0,1,25
23111,3,0,1,25
23112,2,0,1,35
23113,3,5,3,35
23114,2,0,1,25
23115,3,0,1,25
23116,2,0,1,25
23117,3,0,1,25
23118,2,0,1,25
23119,3,0,1,25
23120,3,0,1,25
23121,3,0,1,25
23122,2,0,1,25
23123,2,0,1,25
23124,3,0,1,25
23125,2,0,1,25
23126,2,0,1,25
23127,2,0,1,25
23128,3,0,1,25
23129,3,0,1,25
23130,2,0,1,25
23131,3,0,1,25
23132,3,0,1,25
23133,2,5,2,25
23134,2,0,1,25
23135,3,0,1,25
23136,2,0,1,25
23137,2,0,1,35
23138,2,5,3,35
23141,3,0,1,25
23144,2,5,2,25
23146,2,0,1,25
23147,2,0,1,35
23148,4,0,1,35
23149,2,0,1,25
23150,2,0,1,25
23151,2,0,1,25
23152,2,0,1,25
23153,2,0,1,25
23155,3,0,1,25
23156,2,0,1,25
23157,3,0,1,25
23158,2,0,1,25
23159,3,0,1,25
23160,2,0,1,25
23161,2,0,1,25
23162,2,5,3,35
23163,2,5,3,35
23164,3,0,1,25
23165,2,0,1,25
23166,2,0,1,25
23167,2,0,1,25
23170,2,0,1,35
23171,2,0,1,25
23172,3,0,3,35
23173,2,0,1,35
23174,3,0,3,35
23175,2,0,1,35
23176,2,0,1,25
23177,7,0,4,35
23178,2,0,1,35
23179,2,0,1,35
23180,2,0,1,35
23181,7,0,4,35
23182,2,0,1,25
23183,2,0,1,25
23184,2,0,1,35
23185,2,0,1,35
23186,2,0,1,35
23187,3,0,3,35
23188,2,0,1,35
23189,3,0,3,35
23190,2,0,1,35
23191,3,0,1,25
23192,2,0,1,25
23193,3,0,1,25
23194,3,0,3,35
23195,2,0,1,35
23196,2,0,1,35
23197,2,0,1,35
23198,3,0,1,25
23199,2,0,1,25
23200,2,0,1,35
23201,2,0,1,35
23202,2,0,1,25
23203,2,0,1,35
23204,2,0,1,35
23205,2,0,1,35
23206,3,0,1,35
23207,2,0,1,35
23208,2,0,1,35
23209,2,0,1,35
23210,2,0,1,35
23211,2,0,1,35
23212,3,0,1,25
23213,2,0,1,25
23214,2,0,1,25
23215,2,0,1,25
23216,2,0,1,35
23217,2,0,1,25
23218,2,0,1,25
23219,2,0,1,25
23220,2,0,1,25
23221,2,0,1,25
23222,2,0,1,35
23223,2,0,1,25
23224,2,0,1,25
23225,2,0,1,35
23226,2,0,1,35
23227,2,0,1,35
23228,2,0,1,35
23229,2,0,1,35
23230,2,0,1,25
23231,2,0,1,25
23232,2,0,1,25
23233,2,0,1,25
23234,2,0,1,25
23235,2,0,1,25
23236,2,0,1,25
23237,2,0,1,25
23238,2,0,1,25
23239,2,0,1,25
23240,2,0,1,25
23241,2,0,1,35
23242,2,0,1,25
23243,2,0,1,25
23244,2,0,1,25
23245,2,0,1,35
23246,3,0,1,35
23247,4,0,1,35
23248,2,0,1,35
23249,2,0,1,35
23250,2,0,1,35
23251,2,0,1,25
23252,2,0,1,25
23253,2,0,1,25
23254,2,0,1,35
23255,2,0,1,35
23256,2,0,1,35
23257,2,0,1,25
23258,2,0,1,35
23259,2,0,1,35
23260,2,5,3,35
23261,2,5,3,35
23262,2,0,1,35
23263,2,0,1,35
23264,2,0,1,35
23265,2,0,1,35
23266,2,0,1,35
23267,2,5,4,35
23268,2,5,4,35
23269,2,0,1,25
23270,2,0,1,25
23271,2,0,1,25
23272,2,0,1,25
23273,2,0,1,25
23274,2,0,1,35
23275,2,0,1,35
23276,2,0,1,35
23277,2,0,1,35
23278,2,0,1,25
23279,3,0,1,25
23280,2,0,1,35
23281,2,0,1,25
23282,2,0,1,25
23283,2,0,1,35
23284,3,0,1,25
23285,2,0,1,35
23286,2,0,1,25
23287,2,0,1,25
23288,2,0,1,25
23289,2,0,1,25
23290,1,0,1,35
23291,3,0,1,25
23292,3,0,1,25
23293,2,0,1,25
23294,2,0,1,25
23295,2,0,1,25
23296,4,0,1,35
23297,2,0,1,35
23298,4,0,1,35
23299,2,0,1,35
23302,3,0,3,35
23303,2,0,1,35
23304,2,0,1,35
23305,2,0,1,35
23306,3,0,3,35
23307,3,0,1,25
23309,2,0,1,25
23310,2,0,1,25
23311,2,5,3,35
23312,2,0,1,25
23313,2,0,1,25
23314,2,0,1,25
23315,2,5,3,35
23316,3,0,1,25
23317,3,0,3,35
23318,2,0,1,35
23319,5,0,1,35
23320,5,0,1,25
23321,2,0,1,35
23322,2,5,1,40
23323,2,5,3,25
23324,2,0,1,25
23325,2,0,1,25
23326,2,0,1,25
23327,2,0,3,25
23329,3,0,1,25
23330,2,0,1,25
23331,2,0,1,25
23332,2,5,3,35
23333,2,0,3,25
23335,2,0,1,25
23336,2,0,1,25
23337,2,0,1,25
23338,2,0,1,25
23339,2,0,1,25
23341,2,0,1,25
23342,2,0,1,25
23343,2,0,1,25
23344,2,0,1,25
23345,3,0,1,35
23346,3,5,3,35
23347,2,0,1,35
23348,2,5,3,35
23349,2,5,3,35
23350,2,5,3,35
23351,2,5,3,25
23352,2,5,3,35
23353,2,5,3,35
23354,2,5,3,35
23355,2,5,3,35
23356,2,5,3,35
23357,2,5,3,35
23358,2,5,3,35
23359,3,0,1,25
23360,3,0,1,25
23361,3,0,1,25
23362,3,0,1,25
23363,3,0,1,25
23364,3,0,1,25
23365,3,0,1,25
23366,3,0,3,25
23367,3,0,3,35
23368,3,0,3,25
23369,2,0,3,35
23370,3,0,1,25
23371,3,0,2,25
23372,3,0,2,25
23373,3,0,2,25
23374,3,0,2,25
23375,2,5,3,25
23376,2,0,1,25
23377,2,0,1,25
23378,2,0,3,25
23380,2,5,3,25
23381,2,0,1,25
23382,2,0,1,25
23383,2,0,1,25
23397,2,0,1,25
23398,2,0,1,25
23451,3,0,1,25
23452,3,0,1,25
23453,3,0,1,25
23454,3,5,3,25
23455,2,0,1,25
23456,2,5,4,25
23457,3,0,1,25
23458,3,0,1,25
23459,3,0,1,25
23460,3,0,1,25
23461,3,0,1,25
23462,3,0,1,25
23463,3,0,1,25
23464,3,0,1,25
23465,4,0,3,35
23466,2,0,1,25
23467,2,0,1,25
23468,2,0,1,25
23469,3,0,1,25
23470,3,0,1,25
23471,3,0,1,25
23472,3,0,1,25
23473,3,0,1,25
23474,3,0,1,25
23475,3,0,1,25
23476,3,0,1,25
23477,2,0,1,25
23478,2,0,2,25
23479,2,0,2,25
23480,2,0,1,25
23481,2,0,1,25
23482,2,0,1,25
23484,2,0,1,25
23485,2,0,1,25
23486,2,0,1,25
23487,2,0,1,25
23488,2,0,1,25
23489,2,0,1,25
23490,2,0,2,25
23491,3,0,1,25
23492,2,0,1,25
23493,2,0,1,25
23494,2,0,3,25
23495,3,0,1,25
23496,2,0,1,25
23497,2,0,1,25
23498,2,5,4,25
23499,2,0,1,25
23500,2,0,1,25
23501,2,0,1,25
23502,2,0,1,25
23503,2,0,1,25
23504,2,0,1,25
23505,2,0,2,25
23506,2,0,1,25
23507,2,0,1,25
23508,2,0,1,25
23510,2,0,1,25
23511,2,0,1,25
23512,2,0,1,25
23513,2,0,3,25
23514,2,0,1,25
23515,2,0,1,25
23516,2,0,3,25
23517,2,0,1,25
23518,2,0,1,25
23519,2,0,1,25
23520,2,0,3,25
23521,2,0,1,25
23522,2,0,1,25
23523,2,0,1,25
23524,2,0,1,25
23525,2,0,1,25
23526,2,0,1,25
23527,2,5,4,25
23528,2,0,1,25
23529,2,0,1,25
23530,2,0,1,25
23531,2,0,1,25
23532,2,0,2,25
23533,2,0,1,25
23534,2,0,1,25
23535,2,0,1,25
23537,2,0,3,35
23538,2,0,3,35
23539,2,5,3,35
23540,2,5,3,35
23541,2,5,3,35
23542,2,5,3,35
23543,2,0,3,35
23544,2,5,3,35
23545,2,0,3,35
23547,3,0,3,35
23548,3,0,1,35
23549,3,0,1,35
23550,3,0,1,35
23551,3,0,1,35
23552,3,0,3,35
23553,3,0,3,35
23554,3,0,1,35
23555,3,0,3,25
23556,3,0,3,35
23557,3,0,3,35
23558,3,0,3,35
23559,3,0,3,35
23561,2,0,1,40
23562,2,5,3,35
23563,3,5,3,35
23564,3,0,3,35
23565,3,0,3,35
23566,3,0,3,35
23567,3,0,3,35
23568,3,0,3,35
23569,2,5,3,35
23570,2,5,3,25
23571,2,0,1,25
23572,2,0,1,25
23573,2,0,1,25
23574,2,0,1,25
23575,2,0,3,25
23578,2,5,4,40
23579,2,5,4,40
23580,2,5,3,35
23581,2,5,4,40
23582,2,5,4,40
23583,2,0,4,25
23584,2,5,4,40
23585,2,5,4,40
23586,2,5,4,25
23587,2,0,1,25
23588,2,5,4,40
23589,2,5,4,40
23590,2,0,4,25
23591,2,5,4,40
23592,2,5,4,40
23593,2,5,4,35
23596,2,5,4,40
23597,2,5,4,40
23598,1,0,3,25
23599,1,0,1,25
23600,2,5,3,25
23601,2,0,1,25
23602,2,0,1,25
23603,3,0,1,25
23604,3,0,1,25
23605,3,0,1,25
23608,3,0,1,25
23609,3,0,1,25
23612,2,0,1,25
23613,2,0,1,25
23614,2,0,3,25
23615,3,0,1,25
23616,3,0,1,25
23617,3,0,1,25
23618,3,0,1,25
23619,3,0,1,25
23620,3,0,1,25
23621,3,0,1,25
23622,3,0,1,25
23623,3,0,3,25
23624,3,0,1,25
23625,3,0,1,25
23626,3,0,1,25
23627,3,0,1,25
23628,3,0,1,25
23629,3,0,1,25
23630,3,0,1,25
23631,3,0,1,25
23632,3,0,1,25
23635,3,0,1,25
23638,2,0,1,25
23639,3,0,1,25
23640,2,0,1,25
23641,2,0,1,25
23642,2,0,1,25
23643,2,0,1,25
23644,3,0,1,25
23645,2,0,1,25
23646,3,0,1,25
23650,2,0,1,35
23651,3,0,1,25
23652,2,0,1,25
23653,3,0,1,25
23654,2,0,1,25
23655,2,0,1,25
23656,2,0,1,25
23657,2,0,1,25
23658,2,0,1,25
23660,2,0,1,25
23661,3,0,1,25
23662,3,0,1,25
23663,2,0,1,25
23664,3,0,1,25
23665,3,0,1,25
23666,2,0,3,35
23667,2,0,1,25
23668,2,0,1,35
23669,3,0,1,25
23670,2,0,1,25
23671,2,0,1,25
23672,2,0,1,25
23673,3,0,3,35
23674,2,0,1,25
23675,2,0,3,35
23676,2,0,1,25
23678,2,0,1,25
23679,2,5,3,35
23680,2,0,1,25
23681,2,0,1,25
23682,3,0,1,25
23683,2,0,3,35
23684,3,0,1,25
23685,2,0,1,25
23686,2,0,1,25
23687,2,0,1,25
23688,3,0,1,25
23689,2,0,1,25
23690,2,0,1,25
23691,3,0,1,25
23692,2,0,1,25
23693,2,0,1,25
23694,2,0,1,25
23695,2,0,1,25
23696,3,0,1,25
23697,2,0,1,25
23698,2,0,1,25
23699,2,0,1,25
23700,2,0,1,25
23701,2,0,1,25
23702,3,0,1,25
23703,3,0,1,25
23705,2,0,1,35
23706,3,0,1,25
23708,3,0,1,25
23709,2,0,1,25
23710,2,0,1,25
23711,2,0,1,25
23712,2,0,1,25
23713,2,5,3,25
23714,2,0,1,25
23715,2,0,1,25
23716,2,0,1,25
23717,2,0,1,25
23718,2,0,1,25
23719,2,0,1,25
23720,2,0,1,25
23721,2,5,3,25
23722,2,0,1,25
23723,2,0,1,25
23724,2,0,1,25
23725,2,0,1,25
23726,2,0,1,25
23727,1,0,3,35
23728,2,5,3,25
23729,2,0,1,25
23730,2,0,1,35
23731,2,0,1,25
23732,2,0,1,25
23733,2,0,1,25
23734,2,0,1,25
23735,2,0,1,40
23736,3,5,4,40
23737,2,5,4,40
23746,2,0,1,35
23747,2,0,1,25
23748,2,0,1,35
23749,2,0,1,35
23750,2,0,1,35
23751,2,0,1,35
23754,2,5,3,35
23755,2,0,1,40
23756,2,0,1,40
23757,2,0,1,25
23758,2,0,1,25
23759,2,0,1,25
23760,2,0,1,25
23761,3,0,1,35
23762,2,0,1,35
23763,2,0,1,35
23764,2,0,1,40
23765,2,0,1,40
23767,2,0,1,35
23768,2,5,3,35
23769,3,0,1,25
23770,2,0,1,25
23771,2,5,1,35
23773,2,0,1,25
23774,2,0,1,25
23775,2,0,1,25
23776,2,0,1,25
23777,2,5,3,25
23778,2,0,3,35
23779,2,0,1,25
23780,2,0,1,25
23781,4,0,2,25
23782,2,0,1,25
23783,2,5,3,35
23784,2,5,3,35
23785,2,5,3,25
23786,2,0,1,25
23787,2,0,1,25
23788,2,0,1,25
23789,1,0,1,25
23790,1,0,1,25
23791,1,0,1,25
23794,2,0,1,40
23795,2,0,4,25
23796,2,0,1,25
23797,2,5,4,40
23798,2,0,1,25
23799,2,0,4,40
23800,2,0,1,40
23801,2,0,1,25
23802,2,5,3,40
23804,3,0,1,25
23805,3,0,1,25
23806,3,0,1,25
23807,3,0,1,25
23808,3,0,1,25
23809,3,0,1,25
23811,2,5,3,25
23812,2,0,1,25
23813,2,0,1,25
23814,2,0,3,25
23817,2,0,1,25
23818,2,0,1,25
23819,2,0,1,25
23820,2,0,1,25
23821,2,0,3,25
23822,2,0,1,25
23823,2,0,1,25
23824,2,0,1,25
23825,2,5,3,25
23828,3,5,3,35
23829,4,0,3,35
23830,2,5,3,35
23831,4,0,3,35
23832,4,0,3,35
23833,4,0,3,35
23834,4,0,3,35
23835,4,0,3,35
23836,2,5,3,35
23837,2,5,3,35
23841,2,5,3,35
23842,2,5,3,35
23843,2,5,3,35
23845,2,0,1,25
23846,2,0,1,25
23847,2,0,1,25
23848,2,0,1,25
23849,2,0,1,25
23851,2,5,3,25
23854,3,0,3,25
23855,2,0,1,25
23856,4,0,2,25
23857,3,0,2,25
23858,3,0,2,25
23859,3,0,2,25
23860,3,0,2,25
23861,3,0,2,25
23863,2,0,1,25
23864,2,0,1,25
23865,2,0,1,25
23866,2,0,1,25
23867,2,0,1,25
23868,2,0,1,25
23869,2,0,1,25
23870,2,0,1,25
23871,2,0,2,25
23872,2,0,2,25
23873,2,0,3,25
23874,2,0,1,25
23875,2,0,1,25
23876,2,0,1,25
23877,2,0,1,25
23878,2,0,1,25
23893,2,0,1,25
23894,3,0,1,25
23895,2,0,1,25
23896,2,0,1,25
23897,2,0,1,25
23899,2,0,1,25
23900,2,0,1,25
23901,2,0,1,25
23902,2,0,1,25
23903,2,0,1,25
23904,2,0,1,25
23905,3,0,1,25
23906,2,0,1,25
23941,2,5,4,25
23942,2,0,1,25
23943,2,0,1,25
23944,2,0,1,25
23945,3,0,1,25
23946,3,5,3,25
23947,2,0,1,25
23948,2,0,1,25
23949,2,0,1,25
23950,2,0,1,25
23951,2,0,1,25
23953,2,5,3,25
23954,2,0,1,25
23955,2,5,4,25
23956,2,0,1,25
23957,2,0,1,25
23958,2,0,1,25
23959,2,0,3,25
23960,2,0,1,25
23961,2,0,1,25
23962,2,0,1,25
23963,2,0,1,25
23964,2,0,1,25
23965,2,0,1,25
23966,2,0,1,25
23967,4,0,3,25
23968,2,0,1,25
23969,2,0,1,25
23970,2,0,3,25
23971,2,0,1,25
23972,2,0,1,25
23973,2,0,1,25
23974,2,0,1,25
23976,2,0,1,25
23977,2,0,1,25
23978,2,0,1,25
23979,2,0,1,25
23980,2,0,1,25
23982,2,0,1,25
23983,2,0,1,25
23984,2,0,1,25
23985,2,0,2,25
23986,2,0,2,25
23987,2,0,2,25
23988,2,0,1,25
23989,2,0,2,25
23990,2,0,2,25
23992,2,0,2,25
23993,2,0,2,25
23994,2,0,2,25
23995,2,0,2,25
23996,2,0,2,25
23997,2,0,3,25
23998,2,0,1,25
23999,2,0,1,25
24001,2,5,4,40
24003,2,5,4,40
24004,2,5,4,40
24005,2,5,4,40
24006,2,5,4,40
24007,2,5,4,25
24008,2,5,4,40
24009,2,5,4,40
24010,2,5,4,40
24011,2,0,3,25
24012,2,0,1,25
24013,2,0,3,25
24014,2,0,1,25
24015,2,0,1,25
24016,3,0,3,25
24017,2,0,1,25
24018,2,0,1,25
24019,2,0,1,25
24020,3,0,1,25
24021,2,0,1,25
24022,2,0,1,25
24023,2,0,1,25
24024,1,0,1,35
24026,2,0,1,25
24027,2,0,1,25
24028,2,0,1,25
24030,2,0,1,35
24031,3,0,1,25
24032,2,0,1,25
24033,3,0,3,25
24034,2,0,1,25
24035,2,0,1,25
24036,2,0,1,25
24037,2,0,1,25
24038,2,0,1,25
24039,2,0,1,25
24040,3,0,1,25
24041,2,0,1,25
24042,3,0,1,25
24043,2,0,1,35
24044,2,0,1,35
24045,4,0,3,35
24046,2,5,3,35
24047,3,0,3,25
24048,3,0,3,25
24049,3,0,3,35
24050,2,5,3,25
24051,2,0,1,25
24052,2,0,1,25
24053,2,5,3,25
24054,2,0,1,25
24055,3,0,3,35
24056,2,0,1,25
24057,2,0,1,25
24058,2,0,1,25
24059,2,0,1,25
24060,2,0,1,40
24061,2,0,1,40
24062,2,0,1,40
24063,2,0,1,40
24064,2,0,1,40
24065,2,0,1,40
24066,2,0,1,40
24067,2,0,1,25
24068,2,0,1,40
24069,2,0,1,35
24070,2,0,1,25
24071,2,0,1,40
24072,2,0,1,40
24073,2,0,1,40
24074,2,0,1,40
24075,2,0,1,25
24076,2,0,1,40
24077,2,0,1,25
24078,2,0,1,40
24079,2,0,1,25
24080,2,0,1,25
24081,2,0,1,40
24082,2,0,1,25
24083,2,0,1,40
24084,2,0,1,40
24085,2,0,1,40
24086,2,0,1,40
24087,2,0,1,40
24088,2,0,1,35
24089,2,0,1,25
24090,2,0,1,40
24091,2,0,1,40
24092,2,0,1,35
24093,2,0,1,40
24094,2,0,1,40
24095,2,0,1,40
24096,2,0,1,35
24097,2,0,1,25
24098,2,0,1,25
24099,2,0,1,35
24100,2,0,1,25
24101,2,0,1,35
24102,2,0,1,25
24103,2,0,1,25
24104,2,0,1,25
24105,2,0,1,25
24106,2,0,1,40
24107,2,0,1,40
24108,2,0,1,35
24109,2,0,1,35
24110,2,0,1,35
