TARGET_FID,Ac_Unpr,E8_Svc,D3A,D3BAO,D5CEI,RF_Number_,RF_Speed_l
440,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
441,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
442,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
443,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
444,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
445,855.27979,58,8.289536873,0.747562675,0.696993061,2,45
446,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
447,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
448,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
449,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
450,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
451,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
452,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
453,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
454,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
455,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
456,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
457,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
458,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
459,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
460,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
461,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
462,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
463,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
464,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
465,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
466,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
467,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
468,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
469,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
470,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
471,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
472,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
473,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
474,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
475,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
476,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
477,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
478,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
479,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
480,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
481,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
482,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
483,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
484,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
485,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
486,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
487,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
488,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
489,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
490,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
492,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
493,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
494,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
495,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
496,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
497,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
498,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
499,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
500,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
501,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
502,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
503,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
504,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
505,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
506,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
507,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
508,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
509,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
510,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
511,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
512,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
513,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
514,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
515,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
516,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
517,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
518,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
519,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
520,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
521,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
522,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
523,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
524,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
525,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
526,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
527,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
528,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
529,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
530,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
532,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
533,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
534,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
535,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
536,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
537,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
538,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
539,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
540,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
541,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
542,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
543,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
544,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
545,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
546,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
547,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
548,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
549,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
550,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
551,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
552,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
554,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
555,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
556,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
558,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
559,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
560,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
561,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
562,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
563,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
565,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
566,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
567,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
568,7080.839132,132,5.282956897,1.644313965,0.706861989,2,35
569,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
570,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
571,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
572,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
573,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
574,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
575,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
576,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
577,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
578,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
579,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
581,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
582,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
583,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
584,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
585,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
586,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
588,7080.839132,132,5.282956897,1.644313965,0.706861989,1,25
589,7080.839132,132,5.282956897,1.644313965,0.706861989,1,25
590,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
591,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
592,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
593,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
594,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
595,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
596,7080.839132,132,5.282956897,1.644313965,0.706861989,1,25
597,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
598,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
599,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
600,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
601,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
602,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
603,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
604,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
605,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
606,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
607,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
608,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
609,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
610,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
611,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
612,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
613,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
614,7080.839132,132,5.282956897,1.644313965,0.706861989,2,35
615,7080.839132,132,5.282956897,1.644313965,0.706861989,3,35
616,7080.839132,132,5.282956897,1.644313965,0.706861989,3,35
617,7080.839132,132,5.282956897,1.644313965,0.706861989,2,35
618,7080.839132,132,5.282956897,1.644313965,0.706861989,2,35
619,7080.839132,132,5.282956897,1.644313965,0.706861989,2,35
620,7080.839132,132,5.282956897,1.644313965,0.706861989,2,35
621,7080.839132,132,5.282956897,1.644313965,0.706861989,2,35
622,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
623,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
624,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
625,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
626,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
627,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
628,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
629,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
630,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
631,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
632,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
633,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
634,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
635,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
636,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
638,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
639,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
640,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
641,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
642,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
643,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
644,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
645,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
646,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
647,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
648,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
649,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
650,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
651,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
652,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
653,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
654,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
655,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
656,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
657,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
658,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
659,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
660,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
661,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
662,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
663,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
664,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
665,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
666,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
667,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
668,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
669,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
670,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
671,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
672,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
673,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
674,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
675,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
676,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
677,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
678,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
679,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
680,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
681,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
682,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
683,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
684,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
685,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
686,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
687,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
688,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
689,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
690,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
691,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
692,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
693,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
694,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
695,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
696,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
697,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
698,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
699,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
700,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
701,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
702,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
703,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
704,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
705,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
706,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
707,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
708,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
709,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
710,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
711,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
712,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
713,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
714,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
715,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
716,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
717,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
718,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
719,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
720,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
721,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
722,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
723,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
724,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
725,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
726,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
727,7080.839132,132,5.282956897,1.644313965,0.706861989,2,25
728,7080.839132,132,5.282956897,1.644313965,0.706861989,3,25
730,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
731,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
732,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
733,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
734,7080.839132,132,5.282956897,1.644313965,0.706861989,2,50
735,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
736,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
737,7080.839132,132,5.282956897,1.644313965,0.706861989,2,55
738,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
739,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
740,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
741,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
742,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
743,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
744,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
745,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
746,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
747,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
748,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
749,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
750,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
751,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
752,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
753,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
754,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
755,7080.839132,132,5.282956897,1.644313965,0.706861989,2,45
